region_code,line_code,source_record_id,operator_code_raw,operator_name_raw,line_code_raw,line_name_raw,station_code_raw,station_name_raw
SEOUL_METRO,SM-7,S1-7-730,S1,서울교통공사,7,7호선,730,강남구청
SEOUL_METRO,SM-7,S1-7-731,S1,서울교통공사,7,7호선,731,학동
SEOUL_METRO,SM-7,S1-7-732,S1,서울교통공사,7,7호선,732,논현
SEOUL_METRO,SM-7,S1-7-733,S1,서울교통공사,7,7호선,733,반포
SEOUL_METRO,SM-7,S1-7-734,S1,서울교통공사,7,7호선,734,고속터미널
SEOUL_METRO,SM-7,S1-7-735,S1,서울교통공사,7,7호선,735,내방
SEOUL_METRO,SM-7,S1-7-736,S1,서울교통공사,7,7호선,736,이수(총신대입구)
SEOUL_METRO,SM-7,S1-7-737,S1,서울교통공사,7,7호선,737,남성
SEOUL_METRO,SM-7,S1-7-738,S1,서울교통공사,7,7호선,738,숭실대입구(살피재)
SEOUL_METRO,SM-7,S1-7-739,S1,서울교통공사,7,7호선,739,상도
SEOUL_METRO,SM-7,S1-7-740,S1,서울교통공사,7,7호선,740,장승배기
SEOUL_METRO,SM-7,S1-7-741,S1,서울교통공사,7,7호선,741,신대방삼거리
SEOUL_METRO,SM-7,S1-7-742,S1,서울교통공사,7,7호선,742,보라매
SEOUL_METRO,SM-7,S1-7-743,S1,서울교통공사,7,7호선,743,신풍
SEOUL_METRO,SM-7,S1-7-744,S1,서울교통공사,7,7호선,744,대림(구로구청)
SEOUL_METRO,SM-7,S1-7-745,S1,서울교통공사,7,7호선,745,남구로
SEOUL_METRO,SM-7,S1-7-746,S1,서울교통공사,7,7호선,746,가산디지털단지
SEOUL_METRO,SM-7,S1-7-747,S1,서울교통공사,7,7호선,747,철산
SEOUL_METRO,SM-7,S1-7-748,S1,서울교통공사,7,7호선,748,광명사거리
SEOUL_METRO,SM-7,S1-7-749,S1,서울교통공사,7,7호선,749,천왕
SEOUL_METRO,SM-7,S1-7-750,S1,서울교통공사,7,7호선,750,온수(성공회대입구)
SEOUL_METRO,SM-8,S1-8-809,S1,서울교통공사,8,8호선,809,암사역사공원
SEOUL_METRO,SM-8,S1-8-810,S1,서울교통공사,8,8호선,810,암사
SEOUL_METRO,SM-8,S1-8-811,S1,서울교통공사,8,8호선,811,천호(풍납토성)
SEOUL_METRO,SM-8,S1-8-812,S1,서울교통공사,8,8호선,812,강동구청
SEOUL_METRO,SM-8,S1-8-813,S1,서울교통공사,8,8호선,813,몽촌토성(평화의문)
SEOUL_METRO,SM-8,S1-8-814,S1,서울교통공사,8,8호선,814,잠실(송파구청)
SEOUL_METRO,SM-8,S1-8-815,S1,서울교통공사,8,8호선,815,석촌
SEOUL_METRO,SM-8,S1-8-816,S1,서울교통공사,8,8호선,816,송파
SEOUL_METRO,SM-8,S1-8-817,S1,서울교통공사,8,8호선,817,가락시장
SEOUL_METRO,SM-8,S1-8-818,S1,서울교통공사,8,8호선,818,문정
SEOUL_METRO,SM-8,S1-8-819,S1,서울교통공사,8,8호선,819,장지
SEOUL_METRO,SM-8,S1-8-820,S1,서울교통공사,8,8호선,820,복정
SEOUL_METRO,SM-8,S1-8-822,S1,서울교통공사,8,8호선,822,산성
SEOUL_METRO,SM-8,S1-8-823,S1,서울교통공사,8,8호선,823,남한산성입구(성남법원.검찰청)
SEOUL_METRO,SM-8,S1-8-824,S1,서울교통공사,8,8호선,824,단대오거리
SEOUL_METRO,SM-8,S1-8-825,S1,서울교통공사,8,8호선,825,신흥
SEOUL_METRO,SM-8,S1-8-826,S1,서울교통공사,8,8호선,826,수진
SEOUL_METRO,SM-8,S1-8-827,S1,서울교통공사,8,8호선,827,모란
SEOUL_METRO,SM-8,S1-8-821,S1,서울교통공사,8,8호선,821,남위례
SEOUL_METRO,S9-9,S9-9-0901,S9,서울시메트로9호선주식회사,9,9호선,0901,개화
SEOUL_METRO,S9-9,S9-9-0902,S9,서울시메트로9호선주식회사,9,9호선,0902,김포공항
SEOUL_METRO,S9-9,S9-9-0903,S9,서울시메트로9호선주식회사,9,9호선,0903,공항시장
SEOUL_METRO,S9-9,S9-9-0904,S9,서울시메트로9호선주식회사,9,9호선,0904,신방화
SEOUL_METRO,S9-9,S9-9-0905,S9,서울시메트로9호선주식회사,9,9호선,0905,마곡나루
SEOUL_METRO,S9-9,S9-9-0906,S9,서울시메트로9호선주식회사,9,9호선,0906,양천향교
SEOUL_METRO,S9-9,S9-9-0907,S9,서울시메트로9호선주식회사,9,9호선,0907,가양
SEOUL_METRO,S9-9,S9-9-0908,S9,서울시메트로9호선주식회사,9,9호선,0908,증미
SEOUL_METRO,S9-9,S9-9-0909,S9,서울시메트로9호선주식회사,9,9호선,0909,등촌
SEOUL_METRO,S9-9,S9-9-0910,S9,서울시메트로9호선주식회사,9,9호선,0910,염창
SEOUL_METRO,S9-9,S9-9-0911,S9,서울시메트로9호선주식회사,9,9호선,0911,신목동
SEOUL_METRO,S9-9,S9-9-0912,S9,서울시메트로9호선주식회사,9,9호선,0912,선유도
SEOUL_METRO,S9-9,S9-9-0913,S9,서울시메트로9호선주식회사,9,9호선,0913,당산
SEOUL_METRO,S9-9,S9-9-0914,S9,서울시메트로9호선주식회사,9,9호선,0914,국회의사당
SEOUL_METRO,S9-9,S9-9-0915,S9,서울시메트로9호선주식회사,9,9호선,0915,여의도
SEOUL_METRO,S9-9,S9-9-0916,S9,서울시메트로9호선주식회사,9,9호선,0916,샛강
SEOUL_METRO,S9-9,S9-9-0918,S9,서울시메트로9호선주식회사,9,9호선,0918,노들
SEOUL_METRO,S9-9,S9-9-0919,S9,서울시메트로9호선주식회사,9,9호선,0919,흑석(중앙대입구)
SEOUL_METRO,S9-9,S9-9-0920,S9,서울시메트로9호선주식회사,9,9호선,0920,동작(현충원)
SEOUL_METRO,S9-9,S9-9-0921,S9,서울시메트로9호선주식회사,9,9호선,0921,구반포
SEOUL_METRO,S9-9,S9-9-0922,S9,서울시메트로9호선주식회사,9,9호선,0922,신반포
SEOUL_METRO,S9-9,S9-9-0923,S9,서울시메트로9호선주식회사,9,9호선,0923,고속터미널
SEOUL_METRO,S9-9,S9-9-0924,S9,서울시메트로9호선주식회사,9,9호선,0924,사평
SEOUL_METRO,S9-9,S9-9-0925,S9,서울시메트로9호선주식회사,9,9호선,0925,신논현
SEOUL_METRO,S9-9,S9-9-917,S9,서울시메트로9호선주식회사,9,9호선,917,노량진
SEOUL_METRO,S9-9,S9-9-926,S9,서울시메트로9호선주식회사,9,9호선,926,언주
SEOUL_METRO,S9-9,S9-9-927,S9,서울시메트로9호선주식회사,9,9호선,927,선정릉
SEOUL_METRO,S9-9,S9-9-928,S9,서울시메트로9호선주식회사,9,9호선,928,삼성중앙
SEOUL_METRO,S9-9,S9-9-929,S9,서울시메트로9호선주식회사,9,9호선,929,봉은사
SEOUL_METRO,S9-9,S9-9-930,S9,서울시메트로9호선주식회사,9,9호선,930,종합운동장
SEOUL_METRO,S9-9,S9-9-931,S9,서울시메트로9호선주식회사,9,9호선,931,삼전
SEOUL_METRO,S9-9,S9-9-932,S9,서울시메트로9호선주식회사,9,9호선,932,석촌고분
SEOUL_METRO,S9-9,S9-9-933,S9,서울시메트로9호선주식회사,9,9호선,933,석촌
SEOUL_METRO,S9-9,S9-9-934,S9,서울시메트로9호선주식회사,9,9호선,934,송파나루
SEOUL_METRO,S9-9,S9-9-935,S9,서울시메트로9호선주식회사,9,9호선,935,한성백제
SEOUL_METRO,S9-9,S9-9-936,S9,서울시메트로9호선주식회사,9,9호선,936,올림픽공원(한국체대)
SEOUL_METRO,S9-9,S9-9-937,S9,서울시메트로9호선주식회사,9,9호선,937,둔촌오륜
SEOUL_METRO,S9-9,S9-9-938,S9,서울시메트로9호선주식회사,9,9호선,938,중앙보훈병원
SEOUL_METRO,SS-S,SL-L1-S401,SL,남서울경전철주식회사,L1,신림선,S401,샛강
SEOUL_METRO,SS-S,SL-L1-S402,SL,남서울경전철주식회사,L1,신림선,S402,대방
SEOUL_METRO,SS-S,SL-L1-S403,SL,남서울경전철주식회사,L1,신림선,S403,서울지방병무청
SEOUL_METRO,SS-S,SL-L1-S404,SL,남서울경전철주식회사,L1,신림선,S404,보라매
SEOUL_METRO,SS-S,SL-L1-S405,SL,남서울경전철주식회사,L1,신림선,S405,보라매공원
SEOUL_METRO,SS-S,SL-L1-S406,SL,남서울경전철주식회사,L1,신림선,S406,보라매병원
SEOUL_METRO,SS-S,SL-L1-S407,SL,남서울경전철주식회사,L1,신림선,S407,당곡
SEOUL_METRO,SS-S,SL-L1-S408,SL,남서울경전철주식회사,L1,신림선,S408,신림
SEOUL_METRO,SS-S,SL-L1-S409,SL,남서울경전철주식회사,L1,신림선,S409,서원
SEOUL_METRO,SS-S,SL-L1-S410,SL,남서울경전철주식회사,L1,신림선,S410,서울대벤처타운
SEOUL_METRO,SS-S,SL-L1-S411,SL,남서울경전철주식회사,L1,신림선,S411,관악산(서울대)
SEOUL_METRO,SW-SH,SW-WS-S16,SW,서해철도주식회사,WS,서해선,S16,소사
SEOUL_METRO,SW-SH,SW-WS-S17,SW,서해철도주식회사,WS,서해선,S17,소새울
SEOUL_METRO,SW-SH,SW-WS-S18,SW,서해철도주식회사,WS,서해선,S18,시흥대야
SEOUL_METRO,SW-SH,SW-WS-S19,SW,서해철도주식회사,WS,서해선,S19,신천
SEOUL_METRO,SW-SH,SW-WS-S20,SW,서해철도주식회사,WS,서해선,S20,신현
SEOUL_METRO,SW-SH,SW-WS-S22,SW,서해철도주식회사,WS,서해선,S22,시흥시청
SEOUL_METRO,SW-SH,SW-WS-S23,SW,서해철도주식회사,WS,서해선,S23,시흥능곡
SEOUL_METRO,SW-SH,SW-WS-S24,SW,서해철도주식회사,WS,서해선,S24,달미
SEOUL_METRO,SW-SH,SW-WS-S25,SW,서해철도주식회사,WS,서해선,S25,선부
SEOUL_METRO,SW-SH,SW-WS-S26,SW,서해철도주식회사,WS,서해선,S26,초지
SEOUL_METRO,SW-SH,SW-WS-S27,SW,서해철도주식회사,WS,서해선,S27,시우
SEOUL_METRO,SW-SH,SW-WS-S28,SW,서해철도주식회사,WS,서해선,S28,원시
SEOUL_METRO,UI-U,UI-UI-S110,UI,우이신설경전철주식회사,UI,우이신설,S110,북한산우이
SEOUL_METRO,UI-U,UI-UI-S111,UI,우이신설경전철주식회사,UI,우이신설,S111,솔밭공원
SEOUL_METRO,UI-U,UI-UI-S112,UI,우이신설경전철주식회사,UI,우이신설,S112,4.19민주묘지
SEOUL_METRO,UI-U,UI-UI-S113,UI,우이신설경전철주식회사,UI,우이신설,S113,가오리
SEOUL_METRO,UI-U,UI-UI-S114,UI,우이신설경전철주식회사,UI,우이신설,S114,화계
SEOUL_METRO,UI-U,UI-UI-S115,UI,우이신설경전철주식회사,UI,우이신설,S115,삼양
SEOUL_METRO,UI-U,UI-UI-S116,UI,우이신설경전철주식회사,UI,우이신설,S116,삼양사거리
SEOUL_METRO,UI-U,UI-UI-S117,UI,우이신설경전철주식회사,UI,우이신설,S117,솔샘
SEOUL_METRO,UI-U,UI-UI-S118,UI,우이신설경전철주식회사,UI,우이신설,S118,북한산보국문
SEOUL_METRO,UI-U,UI-UI-S119,UI,우이신설경전철주식회사,UI,우이신설,S119,정릉
SEOUL_METRO,UI-U,UI-UI-S120,UI,우이신설경전철주식회사,UI,우이신설,S120,성신여대입구
SEOUL_METRO,UI-U,UI-UI-S121,UI,우이신설경전철주식회사,UI,우이신설,S121,보문
SEOUL_METRO,UI-U,UI-UI-S122,UI,우이신설경전철주식회사,UI,우이신설,S122,신설동
SEOUL_METRO,UL-U,UL-U1-0110,UL,의정부경량전철주식회사,U1,의정부,0110,발곡
SEOUL_METRO,UL-U,UL-U1-0111,UL,의정부경량전철주식회사,U1,의정부,0111,회룡
SEOUL_METRO,UL-U,UL-U1-0112,UL,의정부경량전철주식회사,U1,의정부,0112,범골
SEOUL_METRO,UL-U,UL-U1-0113,UL,의정부경량전철주식회사,U1,의정부,0113,경전철의정부
SEOUL_METRO,UL-U,UL-U1-0114,UL,의정부경량전철주식회사,U1,의정부,0114,의정부시청
SEOUL_METRO,UL-U,UL-U1-0115,UL,의정부경량전철주식회사,U1,의정부,0115,흥선
SEOUL_METRO,UL-U,UL-U1-0117,UL,의정부경량전철주식회사,U1,의정부,0117,의정부중앙
SEOUL_METRO,UL-U,UL-U1-0118,UL,의정부경량전철주식회사,U1,의정부,0118,동오
SEOUL_METRO,UL-U,UL-U1-0119,UL,의정부경량전철주식회사,U1,의정부,0119,새말
SEOUL_METRO,UL-U,UL-U1-0120,UL,의정부경량전철주식회사,U1,의정부,0120,경기도청북부청사
SEOUL_METRO,UL-U,UL-U1-0121,UL,의정부경량전철주식회사,U1,의정부,0121,효자
SEOUL_METRO,UL-U,UL-U1-0122,UL,의정부경량전철주식회사,U1,의정부,0122,곤제
SEOUL_METRO,UL-U,UL-U1-0123,UL,의정부경량전철주식회사,U1,의정부,0123,어룡(용현산업단지)
SEOUL_METRO,UL-U,UL-U1-0124,UL,의정부경량전철주식회사,U1,의정부,0124,송산
SEOUL_METRO,UL-U,UL-U1-0125,UL,의정부경량전철주식회사,U1,의정부,0125,탑석
